 Element: Xe
 Maximum L = 10
 Maximum kappa = 13
 No. of transitions =  1
 No. of channels =    50
 No. of energies = 100
 No. of velocities = 100
------------------------------------

e energy (keV) v/c            dP/dE
1.0000e-04     1.0000e-05     1.7958e-08
1.0000e-04     1.0580e-05     2.0102e-08
1.0000e-04     1.1200e-05     2.2527e-08
1.0000e-04     1.1850e-05     2.5217e-08
1.0000e-04     1.2540e-05     2.8239e-08
1.0000e-04     1.3270e-05     3.1623e-08
1.0000e-04     1.4040e-05     3.5399e-08
1.0000e-04     1.4860e-05     3.9654e-08
1.0000e-04     1.5720e-05     4.4377e-08
1.0000e-04     1.6640e-05     4.9723e-08
1.0000e-04     1.7600e-05     5.5625e-08
1.0000e-04     1.8630e-05     6.2326e-08
1.0000e-04     1.9710e-05     6.9761e-08
1.0000e-04     2.0860e-05     7.8138e-08
1.0000e-04     2.2070e-05     8.7465e-08
1.0000e-04     2.3360e-05     9.7987e-08
1.0000e-04     2.4710e-05     1.0964e-07
1.0000e-04     2.6150e-05     1.2279e-07
1.0000e-04     2.7670e-05     1.3747e-07
1.0000e-04     2.9280e-05     1.5394e-07
1.0000e-04     3.0990e-05     1.7244e-07
1.0000e-04     3.2790e-05     1.9305e-07
1.0000e-04     3.4700e-05     2.1619e-07
1.0000e-04     3.6720e-05     2.4208e-07
1.0000e-04     3.8850e-05     2.7097e-07
1.0000e-04     4.1110e-05     3.0340e-07
1.0000e-04     4.3510e-05     3.3985e-07
1.0000e-04     4.6040e-05     3.8050e-07
1.0000e-04     4.8710e-05     4.2589e-07
1.0000e-04     5.1550e-05     4.7698e-07
1.0000e-04     5.4550e-05     5.3407e-07
1.0000e-04     5.7720e-05     5.9791e-07
1.0000e-04     6.1080e-05     6.6949e-07
1.0000e-04     6.4630e-05     7.4950e-07
1.0000e-04     6.8390e-05     8.3916e-07
1.0000e-04     7.2370e-05     9.3957e-07
1.0000e-04     7.6580e-05     1.0519e-06
1.0000e-04     8.1040e-05     1.1779e-06
1.0000e-04     8.5750e-05     1.3185e-06
1.0000e-04     9.0740e-05     1.4762e-06
1.0000e-04     9.6020e-05     1.6527e-06
1.0000e-04     1.0160e-04     1.8499e-06
1.0000e-04     1.0750e-04     2.0705e-06
1.0000e-04     1.1380e-04     2.3196e-06
1.0000e-04     1.2040e-04     2.5957e-06
1.0000e-04     1.2740e-04     2.9053e-06
1.0000e-04     1.3480e-04     3.2513e-06
1.0000e-04     1.4270e-04     3.6420e-06
1.0000e-04     1.5100e-04     4.0759e-06
1.0000e-04     1.5970e-04     4.5567e-06
1.0000e-04     1.6900e-04     5.0997e-06
1.0000e-04     1.7890e-04     5.7107e-06
1.0000e-04     1.8930e-04     6.3890e-06
1.0000e-04     2.0030e-04     7.1469e-06
1.0000e-04     2.1190e-04     7.9910e-06
1.0000e-04     2.2430e-04     8.9438e-06
1.0000e-04     2.3730e-04     9.9985e-06
1.0000e-04     2.5110e-04     1.1180e-05
1.0000e-04     2.6570e-04     1.2499e-05
1.0000e-04     2.8120e-04     1.3976e-05
1.0000e-04     2.9750e-04     1.5613e-05
1.0000e-04     3.1490e-04     1.7456e-05
1.0000e-04     3.3320e-04     1.9497e-05
1.0000e-04     3.5260e-04     2.1775e-05
1.0000e-04     3.7310e-04     2.4308e-05
1.0000e-04     3.9480e-04     2.7126e-05
1.0000e-04     4.1770e-04     3.0251e-05
1.0000e-04     4.4200e-04     3.3732e-05
1.0000e-04     4.6780e-04     3.7607e-05
1.0000e-04     4.9500e-04     4.1887e-05
1.0000e-04     5.2380e-04     4.6628e-05
1.0000e-04     5.5420e-04     5.1857e-05
1.0000e-04     5.8650e-04     5.7652e-05
1.0000e-04     6.2060e-04     6.4023e-05
1.0000e-04     6.5670e-04     7.1032e-05
1.0000e-04     6.9490e-04     7.8724e-05
1.0000e-04     7.3540e-04     8.7159e-05
1.0000e-04     7.7810e-04     9.6333e-05
1.0000e-04     8.2340e-04     1.0634e-04
1.0000e-04     8.7130e-04     1.1718e-04
1.0000e-04     9.2200e-04     1.2889e-04
1.0000e-04     9.7570e-04     1.4148e-04
1.0000e-04     1.0320e-03     1.5482e-04
1.0000e-04     1.0920e-03     1.6910e-04
1.0000e-04     1.1560e-03     1.8428e-04
1.0000e-04     1.2230e-03     2.0001e-04
1.0000e-04     1.2940e-03     2.1635e-04
1.0000e-04     1.3700e-03     2.3330e-04
1.0000e-04     1.4490e-03     2.5016e-04
1.0000e-04     1.5340e-03     2.6726e-04
1.0000e-04     1.6230e-03     2.8381e-04
1.0000e-04     1.7170e-03     2.9959e-04
1.0000e-04     1.8170e-03     3.1428e-04
1.0000e-04     1.9230e-03     3.2733e-04
1.0000e-04     2.0350e-03     3.3817e-04
1.0000e-04     2.1530e-03     3.4625e-04
1.0000e-04     2.2790e-03     3.5110e-04
1.0000e-04     2.4110e-03     3.5211e-04
1.0000e-04     2.5520e-03     3.4882e-04
1.0000e-04     2.7000e-03     3.4092e-04
1.1310e-04     1.0000e-05     1.7936e-08
1.1310e-04     1.0580e-05     2.0076e-08
1.1310e-04     1.1200e-05     2.2498e-08
1.1310e-04     1.1850e-05     2.5185e-08
1.1310e-04     1.2540e-05     2.8204e-08
1.1310e-04     1.3270e-05     3.1583e-08
1.1310e-04     1.4040e-05     3.5354e-08
1.1310e-04     1.4860e-05     3.9604e-08
1.1310e-04     1.5720e-05     4.4321e-08
1.1310e-04     1.6640e-05     4.9660e-08
1.1310e-04     1.7600e-05     5.5555e-08
1.1310e-04     1.8630e-05     6.2247e-08
1.1310e-04     1.9710e-05     6.9673e-08
1.1310e-04     2.0860e-05     7.8039e-08
1.1310e-04     2.2070e-05     8.7355e-08
1.1310e-04     2.3360e-05     9.7864e-08
1.1310e-04     2.4710e-05     1.0950e-07
1.1310e-04     2.6150e-05     1.2263e-07
1.1310e-04     2.7670e-05     1.3730e-07
1.1310e-04     2.9280e-05     1.5374e-07
1.1310e-04     3.0990e-05     1.7222e-07
1.1310e-04     3.2790e-05     1.9280e-07
1.1310e-04     3.4700e-05     2.1591e-07
1.1310e-04     3.6720e-05     2.4177e-07
1.1310e-04     3.8850e-05     2.7063e-07
1.1310e-04     4.1110e-05     3.0302e-07
1.1310e-04     4.3510e-05     3.3942e-07
1.1310e-04     4.6040e-05     3.8002e-07
1.1310e-04     4.8710e-05     4.2536e-07
1.1310e-04     5.1550e-05     4.7637e-07
1.1310e-04     5.4550e-05     5.3340e-07
1.1310e-04     5.7720e-05     5.9715e-07
1.1310e-04     6.1080e-05     6.6864e-07
1.1310e-04     6.4630e-05     7.4856e-07
1.1310e-04     6.8390e-05     8.3810e-07
1.1310e-04     7.2370e-05     9.3839e-07
1.1310e-04     7.6580e-05     1.0506e-06
1.1310e-04     8.1040e-05     1.1764e-06
1.1310e-04     8.5750e-05     1.3169e-06
1.1310e-04     9.0740e-05     1.4743e-06
1.1310e-04     9.6020e-05     1.6506e-06
1.1310e-04     1.0160e-04     1.8476e-06
1.1310e-04     1.0750e-04     2.0679e-06
1.1310e-04     1.1380e-04     2.3167e-06
1.1310e-04     1.2040e-04     2.5924e-06
1.1310e-04     1.2740e-04     2.9016e-06
1.1310e-04     1.3480e-04     3.2472e-06
1.1310e-04     1.4270e-04     3.6373e-06
1.1310e-04     1.5100e-04     4.0708e-06
1.1310e-04     1.5970e-04     4.5509e-06
1.1310e-04     1.6900e-04     5.0932e-06
