 Element: F
 Maximum L = 10
 Maximum kappa = 12
 No. of energies = 30
 No. of velocities = 100


------------------------------------

e energy (keV) v/c            dP/dE
5.6000e-01     1.0000e-05     1.8726e-08
5.6000e-01     1.9170e-04     6.8818e-06
5.6000e-01     3.7340e-04     2.6111e-05
5.6000e-01     5.5520e-04     5.7730e-05
5.6000e-01     7.3690e-04     1.0171e-04
5.6000e-01     9.1860e-04     1.5807e-04
5.6000e-01     1.1000e-03     2.2670e-04
5.6000e-01     1.2820e-03     3.0798e-04
5.6000e-01     1.4640e-03     4.0171e-04
5.6000e-01     1.6450e-03     5.0730e-04
5.6000e-01     1.8270e-03     6.2592e-04
5.6000e-01     2.0090e-03     7.5705e-04
5.6000e-01     2.1910e-03     9.0071e-04
5.6000e-01     2.3720e-03     1.0560e-03
5.6000e-01     2.5540e-03     1.2248e-03
5.6000e-01     2.7360e-03     1.4061e-03
5.6000e-01     2.9170e-03     1.5989e-03
5.6000e-01     3.0990e-03     1.8055e-03
5.6000e-01     3.2810e-03     2.0247e-03
5.6000e-01     3.4630e-03     2.2567e-03
5.6000e-01     3.6440e-03     2.5001e-03
5.6000e-01     3.8260e-03     2.7575e-03
5.6000e-01     4.0080e-03     3.0279e-03
5.6000e-01     4.1890e-03     3.3095e-03
5.6000e-01     4.3710e-03     3.6056e-03
5.6000e-01     4.5530e-03     3.9146e-03
5.6000e-01     4.7350e-03     4.2367e-03
5.6000e-01     4.9160e-03     4.5700e-03
5.6000e-01     5.0980e-03     4.9182e-03
5.6000e-01     5.2800e-03     5.2796e-03
5.6000e-01     5.4620e-03     5.6543e-03
5.6000e-01     5.6430e-03     6.0401e-03
5.6000e-01     5.8250e-03     6.4413e-03
5.6000e-01     6.0070e-03     6.8559e-03
5.6000e-01     6.1880e-03     7.2816e-03
5.6000e-01     6.3700e-03     7.7232e-03
5.6000e-01     6.5520e-03     8.1784e-03
5.6000e-01     6.7340e-03     8.6472e-03
5.6000e-01     6.9150e-03     9.1272e-03
5.6000e-01     7.0970e-03     9.6235e-03
5.6000e-01     7.2790e-03     1.0134e-02
5.6000e-01     7.4600e-03     1.0655e-02
5.6000e-01     7.6420e-03     1.1193e-02
5.6000e-01     7.8240e-03     1.1745e-02
5.6000e-01     8.0060e-03     1.2312e-02
5.6000e-01     8.1870e-03     1.2889e-02
5.6000e-01     8.3690e-03     1.3484e-02
