 Element: Kr
 Maximum L = 10
 Maximum kappa = 13
 No. of transitions =  1
 No. of channels =    50
 No. of energies = 100
 No. of velocities = 100
------------------------------------

e energy (keV) v/c            dP/dE
1.0000e-04     1.0000e-05     3.7511e-07
1.0000e-04     5.2320e-05     1.0487e-05
1.0000e-04     9.4650e-05     3.6006e-05
1.0000e-04     1.3700e-04     8.0990e-05
1.0000e-04     1.7930e-04     1.5166e-04
1.0000e-04     2.2160e-04     2.5659e-04
1.0000e-04     2.6390e-04     4.0649e-04
1.0000e-04     3.0630e-04     6.1471e-04
1.0000e-04     3.4860e-04     8.9508e-04
1.0000e-04     3.9090e-04     1.2647e-03
1.0000e-04     4.3320e-04     1.7418e-03
1.0000e-04     4.7560e-04     2.3482e-03
1.0000e-04     5.1790e-04     3.1023e-03
1.0000e-04     5.6020e-04     4.0281e-03
1.0000e-04     6.0250e-04     5.1495e-03
1.0000e-04     6.4480e-04     6.4911e-03
1.0000e-04     6.8720e-04     8.0824e-03
1.0000e-04     7.2950e-04     9.9418e-03
1.0000e-04     7.7180e-04     1.2099e-02
1.0000e-04     8.1410e-04     1.4580e-02
1.0000e-04     8.5650e-04     1.7418e-02
1.0000e-04     8.9880e-04     2.0626e-02
1.0000e-04     9.4110e-04     2.4235e-02
1.0000e-04     9.8340e-04     2.8269e-02
1.0000e-04     1.0260e-03     3.2785e-02
1.0000e-04     1.0680e-03     3.7705e-02
1.0000e-04     1.1100e-03     4.3110e-02
1.0000e-04     1.1530e-03     4.9164e-02
1.0000e-04     1.1950e-03     5.5604e-02
1.0000e-04     1.2370e-03     6.2578e-02
1.0000e-04     1.2800e-03     7.0287e-02
1.0000e-04     1.3220e-03     7.8381e-02
1.0000e-04     1.3640e-03     8.7041e-02
1.0000e-04     1.4070e-03     9.6500e-02
1.0000e-04     1.4490e-03     1.0632e-01
1.0000e-04     1.4910e-03     1.1672e-01
1.0000e-04     1.5340e-03     1.2795e-01
1.0000e-04     1.5760e-03     1.3950e-01
1.0000e-04     1.6180e-03     1.5161e-01
1.0000e-04     1.6610e-03     1.6457e-01
1.0000e-04     1.7030e-03     1.7777e-01
1.0000e-04     1.7450e-03     1.9148e-01
1.0000e-04     1.7880e-03     2.0603e-01
1.0000e-04     1.8300e-03     2.2073e-01
1.0000e-04     1.8720e-03     2.3586e-01
1.0000e-04     1.9150e-03     2.5179e-01
1.0000e-04     1.9570e-03     2.6774e-01
1.0000e-04     1.9990e-03     2.8405e-01
1.0000e-04     2.0420e-03     3.0107e-01
1.0000e-04     2.0840e-03     3.1798e-01
1.0000e-04     2.1260e-03     3.3513e-01
1.0000e-04     2.1680e-03     3.5248e-01
1.0000e-04     2.2110e-03     3.7040e-01
1.0000e-04     2.2530e-03     3.8802e-01
1.0000e-04     2.2950e-03     4.0570e-01
1.0000e-04     2.3380e-03     4.2382e-01
1.0000e-04     2.3800e-03     4.4150e-01
1.0000e-04     2.4220e-03     4.5910e-01
1.0000e-04     2.4650e-03     4.7699e-01
1.0000e-04     2.5070e-03     4.9428e-01
1.0000e-04     2.5490e-03     5.1136e-01
1.0000e-04     2.5920e-03     5.2857e-01
1.0000e-04     2.6340e-03     5.4506e-01
1.0000e-04     2.6760e-03     5.6119e-01
1.0000e-04     2.7190e-03     5.7728e-01
1.0000e-04     2.7610e-03     5.9255e-01
1.0000e-04     2.8030e-03     6.0732e-01
1.0000e-04     2.8460e-03     6.2190e-01
1.0000e-04     2.8880e-03     6.3556e-01
1.0000e-04     2.9300e-03     6.4862e-01
1.0000e-04     2.9730e-03     6.6132e-01
1.0000e-04     3.0150e-03     6.7304e-01
1.0000e-04     3.0570e-03     6.8407e-01
1.0000e-04     3.1000e-03     6.9460e-01
1.0000e-04     3.1420e-03     7.0412e-01
1.0000e-04     3.1840e-03     7.1287e-01
1.0000e-04     3.2270e-03     7.2100e-01
1.0000e-04     3.2690e-03     7.2812e-01
1.0000e-04     3.3110e-03     7.3442e-01
1.0000e-04     3.3540e-03     7.4001e-01
1.0000e-04     3.3960e-03     7.4461e-01
1.0000e-04     3.4380e-03     7.4836e-01
1.0000e-04     3.4810e-03     7.5133e-01
1.0000e-04     3.5230e-03     7.5337e-01
1.0000e-04     3.5650e-03     7.5456e-01
1.0000e-04     3.6070e-03     7.5492e-01
1.0000e-04     3.6500e-03     7.5443e-01
1.0000e-04     3.6920e-03     7.5312e-01
